DATETIME,game_name,broadcaster_cnt,total_broadcaster_cnt,viewer_cnt,Total_twitch_viewer,language,user_ids,user_names,tags_unique
23-06-02 063350(hhmmss KST),BATTLETECH,2,109965,63,3375488,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 063814(hhmmss KST),BATTLETECH,2,108933,63,3340498,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 065258(hhmmss KST),BATTLETECH,2,107840,60,3302501,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 065719(hhmmss KST),BATTLETECH,2,106928,61,3302120,"{""en"":2}","['shmoopsotternonsense', 'mechagm']","['ShmoopsOtterNonsense', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'Chatty', 'DisabledVeteran', 'English', 'HeHim', 'LGBTQIAAlly', 'MentalHealthHaven', 'Modded', 'VTuber', 'Vtuber']"
23-06-02 071202(hhmmss KST),BATTLETECH,1,106933,16,3225798,"{""en"":1}",['mechagm'],['MechaGM'],"['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'English', 'HeHim', 'Modded', 'VTuber']"
23-06-02 071620(hhmmss KST),BATTLETECH,1,106054,17,3201090,"{""en"":1}",['mechagm'],['MechaGM'],"['BTA3062', 'BattleTechAdvanced3062', 'CasualPlaythrough', 'English', 'HeHim', 'Modded', 'VTuber']"
23-06-02 073103(hhmmss KST),BATTLETECH,2,106133,23,3180157,"{""en"":2}","['mechagm', 'bloodydoves']","['MechaGM', 'bloodydoves']","['BTA3062', 'BattleTechAdvanced3062', 'BeardPride', 'CasualPlaythrough', 'English', 'HeHim', 'Modded', 'VTuber']"
23-06-02 073522(hhmmss KST),BATTLETECH,2,105941,32,3209577,"{""en"":2}","['bloodydoves', 'mechagm']","['bloodydoves', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'BeardPride', 'CasualPlaythrough', 'English', 'HeHim', 'Modded', 'VTuber']"
23-06-02 075007(hhmmss KST),BATTLETECH,2,107158,41,3198789,"{""en"":2}","['bloodydoves', 'mechagm']","['bloodydoves', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'BeardPride', 'CasualPlaythrough', 'English', 'HeHim', 'Modded', 'VTuber']"
23-06-02 075431(hhmmss KST),BATTLETECH,2,108828,36,3178791,"{""en"":2}","['bloodydoves', 'mechagm']","['bloodydoves', 'MechaGM']","['BTA3062', 'BattleTechAdvanced3062', 'BeardPride', 'CasualPlaythrough', 'English', 'HeHim', 'Modded', 'VTuber']"
23-06-02 080932(hhmmss KST),BATTLETECH,3,116475,49,3162350,"{""en"":3}","['bloodydoves', 'mechagm', 'cropcirclesin']","['bloodydoves', 'MechaGM', 'CropCirclesIN']","['BTA3062', 'BattleTechAdvanced3062', 'BeardPride', 'CasualPlaythrough', 'Chill', 'English', 'HeHim', 'Modded', 'VTuber', 'casual']"
23-06-02 081402(hhmmss KST),BATTLETECH,3,117677,46,3132210,"{""en"":3}","['bloodydoves', 'mechagm', 'cropcirclesin']","['bloodydoves', 'MechaGM', 'CropCirclesIN']","['BTA3062', 'BattleTechAdvanced3062', 'BeardPride', 'CasualPlaythrough', 'Chill', 'English', 'HeHim', 'Modded', 'VTuber', 'casual']"
23-06-02 082902(hhmmss KST),BATTLETECH,3,118954,47,3037852,"{""en"":3}","['bloodydoves', 'mechagm', 'cropcirclesin']","['bloodydoves', 'MechaGM', 'CropCirclesIN']","['BTA3062', 'BattleTechAdvanced3062', 'BeardPride', 'CasualPlaythrough', 'Chill', 'English', 'HeHim', 'Modded', 'VTuber', 'casual']"
