"DateTime","Users","Users Trend","In-Game"
"2023-05-20 09:20:00",25180048,25506766,6679279
"2023-05-20 09:30:00",25314954,25518106,6688733
"2023-05-20 09:40:00",25481066,25529477,6708544
"2023-05-20 09:50:00",25607828,25540718,6716542
"2023-05-20 10:00:00",25746597,25552067,6715494
"2023-05-20 10:10:00",25913135,25563438,6739572
"2023-05-20 10:20:00",26089265,25574622,6778558
"2023-05-20 10:30:00",26271128,25585630,6816696
"2023-05-20 10:40:00",26470009,25596456,6873251
"2023-05-20 10:50:00",26684144,25607102,6935272
"2023-05-20 11:00:00",26889844,25617661,6983514
"2023-05-20 11:10:00",27122264,25628078,7068972
"2023-05-20 11:20:00",27384831,25638390,7167318
"2023-05-20 11:30:00",27620374,25648500,7257917
"2023-05-20 11:40:00",27849960,25658415,7354348
"2023-05-20 11:50:00",28131809,25668367,7478904
"2023-05-20 12:00:00",28425009,25678020,7619492
"2023-05-20 12:10:00",28701848,25687370,7752565
"2023-05-20 12:20:00",28984567,25696488,7870169
"2023-05-20 12:30:00",29263339,25705563,8017806
"2023-05-20 12:40:00",29533531,25714341,8158103
"2023-05-20 12:50:00",29832278,25722951,8307455
"2023-05-20 13:00:00",30065464,25731257,8400933
"2023-05-20 13:10:00",30322253,25739454,8507004
"2023-05-20 13:20:00",30580685,25747475,8625580
"2023-05-20 13:30:00",30804815,25755156,8729049
"2023-05-20 13:40:00",31020547,25762487,8861453
"2023-05-20 13:50:00",31213368,25769556,8950427
"2023-05-20 14:00:00",31356221,25776116,8990369
"2023-05-20 14:10:00",31487082,25782144,9058486
"2023-05-20 14:20:00",31571132,25787541,9100254
"2023-05-20 14:30:00",31634138,25792540,9109040
"2023-05-20 14:40:00",31632415,25796894,9144089
"2023-05-20 14:50:00",31629696,25800736,9151725
"2023-05-20 15:00:00",31550469,25803942,9132544
"2023-05-20 15:10:00",31417546,25806674,9087169
"2023-05-20 15:20:00",31303638,25808220,9042133
"2023-05-20 15:30:00",31148639,25809277,8968010
"2023-05-20 15:40:00",30953800,25810009,8914276
"2023-05-20 15:50:00",30750838,25810237,8819020
"2023-05-20 16:00:00",30520576,25810330,8693667
"2023-05-20 16:10:00",30201476,25810420,8567242
"2023-05-20 16:20:00",29965068,25810572,8478446
"2023-05-20 16:30:00",29745855,25810825,8392562
"2023-05-20 16:40:00",29509578,25811070,8310932
"2023-05-20 16:50:00",29312710,25812055,8255492
"2023-05-20 17:00:00",29101786,25813240,8178862
"2023-05-20 17:10:00",28908343,25814891,8110004
"2023-05-20 17:20:00",28739565,25816736,8054057
"2023-05-20 17:30:00",28585936,25819038,7996112
"2023-05-20 17:40:00",28442120,25821696,7937586
"2023-05-20 17:50:00",28306380,25824576,7883490
"2023-05-20 18:00:00",28176431,25827820,7826966
"2023-05-20 18:10:00",28062106,25831482,7801739
