DATE,recent_playtime_Age of Empires IV,recent_playtime_Anno 1800,recent_playtime_Command & Conquer™ Remastered Collection,recent_playtime_Company of Heroes ,recent_playtime_Company of Heroes 2,recent_playtime_Europa Universalis IV,recent_playtime_Hearts of Iron IV,recent_playtime_Total War SHOGUN 2,recent_playtime_Total War WARHAMMER II,recent_playtime_Total War WARHAMMER III,popularity_Age of Empires IV,popularity_Anno 1800,popularity_Command & Conquer™ Remastered Collection,popularity_Company of Heroes ,popularity_Company of Heroes 2,popularity_Europa Universalis IV,popularity_Hearts of Iron IV,popularity_Total War SHOGUN 2,popularity_Total War WARHAMMER II,popularity_Total War WARHAMMER III,CCU_Age of Empires IV,CCU_Anno 1800,CCU_Command & Conquer™ Remastered Collection,CCU_Company of Heroes ,CCU_Company of Heroes 2,CCU_Europa Universalis IV,CCU_Hearts of Iron IV,CCU_Total War SHOGUN 2,CCU_Total War WARHAMMER II,CCU_Total War WARHAMMER III,AU_Age of Empires IV,AU_Anno 1800,AU_Command & Conquer™ Remastered Collection,AU_Company of Heroes ,AU_Company of Heroes 2,AU_Europa Universalis IV,AU_Hearts of Iron IV,AU_Total War SHOGUN 2,AU_Total War WARHAMMER II,AU_Total War WARHAMMER III
2020-08-24,,671078.0,2721488.0,1303757.0,3979340.0,7039649.0,9694345.0,3350453.0,8148793.0,,,2.41,8.14,41.57,77.88,34.43,41.06,61.33,25.22,,,115.0,1157.0,754.0,3263.0,8853.0,16894.0,2297.0,12004.0,,,45758.0,180483.0,209994.0,610063.0,593342.0,733442.0,545270.0,518434.0,
2020-08-25,,670505.0,2697755.0,1305218.0,3991353.0,6991704.0,9691280.0,3359882.0,8179875.0,,,2.42,8.16,41.7,78.03,34.52,41.12,61.46,25.32,,,221.0,891.0,945.0,3389.0,10884.0,15796.0,2450.0,14374.0,,,45895.0,180682.0,211238.0,611469.0,595096.0,734561.0,546763.0,520611.0,
2020-08-26,,669844.0,2710610.0,1300642.0,3970462.0,7006633.0,9714588.0,3355627.0,8206286.0,,,2.42,8.18,41.83,78.25,34.64,41.29,61.62,25.4,,,105.0,1420.0,798.0,3952.0,10712.0,13639.0,2036.0,13010.0,,,45970.0,181130.0,212096.0,613211.0,597236.0,737858.0,547770.0,522266.0,
2020-08-27,,667970.0,2692815.0,1313072.0,3984544.0,7008961.0,9696559.0,3375408.0,8202166.0,,,2.42,8.19,41.95,78.47,34.76,41.37,61.78,25.48,,,133.0,838.0,930.0,3281.0,10687.0,15070.0,2321.0,13980.0,,,46020.0,181255.0,212532.0,615637.0,599899.0,739426.0,549002.0,523821.0,
2020-08-28,,666615.0,2696687.0,1310616.0,3976991.0,6986202.0,9673902.0,3373898.0,8199986.0,,,2.43,8.22,42.06,78.56,34.86,41.48,61.93,25.51,,,104.0,998.0,753.0,3250.0,9030.0,15452.0,2210.0,11545.0,,,46157.0,181976.0,213228.0,616495.0,601516.0,741429.0,550482.0,524306.0,
2020-08-29,,666114.0,2695271.0,1307939.0,3982112.0,6990271.0,9691574.0,3367736.0,8206754.0,,,2.44,8.23,42.13,78.72,34.9,41.59,62.06,25.55,,,179.0,2144.0,1128.0,3867.0,13493.0,16215.0,2621.0,17080.0,,,46293.0,182138.0,213266.0,617353.0,601839.0,743171.0,551428.0,524779.0,
2020-08-30,,655993.0,2675361.0,1308228.0,3991860.0,7023882.0,9704657.0,3365583.0,8222491.0,,,2.44,8.24,42.21,78.87,34.97,41.66,62.14,25.63,,,249.0,1875.0,1040.0,4169.0,13476.0,16914.0,2968.0,17100.0,,,46418.0,182213.0,213701.0,618535.0,603245.0,744626.0,552299.0,526496.0,
2020-08-31,,655351.0,2679404.0,1311825.0,3993202.0,7055956.0,9692021.0,3362736.0,8210993.0,,,2.44,8.26,42.26,78.95,35.04,41.79,62.19,25.69,,,154.0,730.0,869.0,3055.0,8710.0,16948.0,2282.0,11724.0,,,46443.0,182735.0,214099.0,619182.0,604352.0,747326.0,552535.0,527553.0,
2020-09-01,,663182.0,2667647.0,1310901.0,4005637.0,7056698.0,9699320.0,3381578.0,8185821.0,,,2.45,8.27,42.34,79.09,35.11,41.86,62.3,25.73,,,216.0,867.0,931.0,3239.0,9931.0,15615.0,2268.0,13715.0,,,46580.0,182934.0,214547.0,620974.0,605460.0,748831.0,553618.0,528287.0,
2020-09-02,,665227.0,2683617.0,1302995.0,4006155.0,7061296.0,9727415.0,3382853.0,8137740.0,,,2.45,8.28,42.42,79.22,35.19,41.93,62.42,25.8,,,235.0,869.0,860.0,3146.0,7935.0,13357.0,2066.0,12913.0,,,46592.0,183021.0,214771.0,622168.0,606878.0,749827.0,554824.0,529569.0,
2020-09-03,,671884.0,2711134.0,1303549.0,3988494.0,6995592.0,9737946.0,3388759.0,8156100.0,,,2.46,8.29,42.48,79.35,35.24,42.01,62.48,25.85,,,220.0,740.0,906.0,3069.0,7511.0,13596.0,2091.0,12330.0,,,46729.0,183171.0,215045.0,623487.0,607948.0,751519.0,555061.0,530490.0,
2020-09-04,,672918.0,2692335.0,1303803.0,3981364.0,7004847.0,9748248.0,3374078.0,8158234.0,,,2.46,8.31,42.58,79.48,35.3,42.1,62.59,25.91,,,202.0,770.0,901.0,3186.0,7393.0,14930.0,1994.0,11654.0,,,46729.0,183581.0,215692.0,625067.0,608831.0,753322.0,555807.0,531709.0,
2020-09-05,,672918.0,2676995.0,1298809.0,3982814.0,7037895.0,9732818.0,3386863.0,8132840.0,,,2.46,8.32,42.68,79.61,35.39,42.19,62.71,25.96,,,126.0,1004.0,980.0,4002.0,8932.0,22287.0,2292.0,13694.0,,,46754.0,183780.0,216376.0,626037.0,610150.0,754878.0,556865.0,532405.0,
2020-09-06,,677439.0,2666839.0,1298910.0,3987067.0,7063635.0,9693106.0,3384652.0,8130327.0,,,2.46,8.33,42.75,79.73,35.45,42.28,62.78,26.01,,,175.0,1051.0,1165.0,4265.0,9023.0,22316.0,2430.0,14531.0,,,46891.0,183842.0,216923.0,627568.0,610971.0,756769.0,557325.0,533314.0,
2020-09-07,,681169.0,2662313.0,1297253.0,3989297.0,7014745.0,9698934.0,3380552.0,8108147.0,,,2.47,8.34,42.88,79.91,35.53,42.36,62.94,26.06,,,236.0,969.0,981.0,3600.0,8075.0,13389.0,2271.0,13233.0,,,46903.0,184004.0,217782.0,629085.0,611780.0,757764.0,557872.0,533998.0,
2020-09-08,,680554.0,2692261.0,1301622.0,3992824.0,6992653.0,9657794.0,3377053.0,8086674.0,,,2.47,8.36,42.95,80.06,35.58,42.42,62.98,26.1,,,193.0,893.0,979.0,3337.0,7729.0,12002.0,2569.0,13173.0,,,46915.0,184415.0,218205.0,630802.0,612464.0,758722.0,558208.0,534769.0,
2020-09-09,,670213.0,2687736.0,1301604.0,3997639.0,6990709.0,9617571.0,3387993.0,8058978.0,,,2.47,8.4,43.05,80.19,35.65,42.5,63.12,26.15,,,202.0,789.0,858.0,3175.0,7242.0,12453.0,2166.0,12467.0,,,46940.0,185174.0,218976.0,631611.0,613845.0,760265.0,559452.0,535777.0,
2020-09-10,,670827.0,2684699.0,1301686.0,3981355.0,6987360.0,9587352.0,3377619.0,8052281.0,,,2.48,8.41,43.12,80.33,35.73,42.59,63.2,26.21,,,191.0,765.0,920.0,3175.0,7261.0,12823.0,2153.0,12226.0,,,46953.0,185373.0,219412.0,632942.0,615388.0,762131.0,560137.0,537146.0,
2020-09-11,,673758.0,2685536.0,1301323.0,3991370.0,6985920.0,9562069.0,3372591.0,8042244.0,,,2.48,8.42,43.21,80.48,35.78,42.65,63.31,26.27,,,197.0,771.0,827.0,3157.0,7345.0,13431.0,2207.0,12476.0,,,46978.0,185684.0,220083.0,633776.0,615873.0,763251.0,560970.0,538203.0,
2020-09-12,,676597.0,2687771.0,1299044.0,3990252.0,6960162.0,9546829.0,3366964.0,8004309.0,,,2.48,8.43,43.29,80.65,35.85,42.72,63.47,26.32,,,298.0,1001.0,1014.0,4181.0,9107.0,19935.0,2385.0,14608.0,,,47003.0,185758.0,220295.0,635306.0,617055.0,764370.0,561866.0,538999.0,
2020-09-13,,677116.0,2680442.0,1299256.0,3977139.0,6911518.0,9471314.0,3367479.0,7993050.0,,,2.48,8.46,43.42,80.8,35.92,42.79,63.61,26.36,,,350.0,1182.0,1119.0,4168.0,10031.0,17713.0,3363.0,16257.0,,,47015.0,186393.0,220867.0,636214.0,618075.0,765639.0,562737.0,539522.0,
2020-09-14,,676478.0,2667012.0,1297368.0,3974971.0,6867528.0,9450263.0,3375382.0,7984694.0,,,2.48,8.47,43.49,80.95,35.97,42.87,63.7,26.44,,,138.0,964.0,1056.0,3433.0,8610.0,10119.0,2198.0,14649.0,,,47139.0,186555.0,221141.0,637309.0,619157.0,767232.0,563459.0,540965.0,
2020-09-15,,677953.0,2653806.0,1299006.0,3947520.0,6770196.0,9440356.0,3367161.0,7938574.0,,,2.49,8.49,43.58,81.17,36.07,42.96,63.82,26.47,,,138.0,868.0,1063.0,3262.0,8710.0,9428.0,1952.0,14085.0,,,47164.0,186915.0,221962.0,639225.0,620825.0,768874.0,564093.0,541400.0,
2020-09-16,,677973.0,2655500.0,1304718.0,3953921.0,6755437.0,9404851.0,3358581.0,7947016.0,,,2.49,8.51,43.64,81.29,36.12,43.0,63.89,26.51,,,108.0,876.0,969.0,3712.0,9390.0,9537.0,1812.0,12763.0,,,47177.0,187202.0,222373.0,640345.0,621695.0,769720.0,564603.0,542010.0,
2020-09-17,,676017.0,2647517.0,1298351.0,3954587.0,6736896.0,9349630.0,3350515.0,7920856.0,,,2.49,8.52,43.76,81.47,36.19,43.09,64.04,26.56,,,105.0,843.0,846.0,3598.0,8455.0,10809.0,1740.0,11741.0,,,47189.0,187488.0,222908.0,641327.0,622579.0,770964.0,565449.0,542868.0,
2020-09-18,,675368.0,2646441.0,1297617.0,3951919.0,6725376.0,9338910.0,3345709.0,7892450.0,,,2.49,8.53,43.83,81.6,36.25,43.15,64.13,26.59,,,98.0,805.0,795.0,3498.0,7677.0,12054.0,1844.0,10890.0,,,47202.0,187662.0,223206.0,642920.0,623810.0,772009.0,566071.0,543267.0,
2020-09-19,,675289.0,2661620.0,1294991.0,3962826.0,6677242.0,9390139.0,3345876.0,7885035.0,,,2.49,8.56,43.91,81.72,36.31,43.22,64.21,26.63,,,126.0,965.0,1060.0,4451.0,9391.0,15322.0,2382.0,13869.0,,,47214.0,188060.0,223965.0,644040.0,624569.0,773415.0,566731.0,544013.0,
2020-09-20,,669520.0,2664486.0,1294178.0,3978572.0,6645915.0,9377424.0,3344529.0,7890615.0,,,2.5,8.57,43.97,81.87,36.38,43.34,64.31,26.66,,,156.0,951.0,1164.0,4535.0,8853.0,16209.0,2470.0,14354.0,,,47227.0,188495.0,224177.0,645856.0,625901.0,775381.0,567564.0,544361.0,
2020-09-21,,663335.0,2657094.0,1290117.0,3980398.0,6624354.0,9333394.0,3345610.0,7873713.0,,,2.5,8.59,44.06,82.03,36.43,43.39,64.43,26.71,,,114.0,619.0,850.0,2728.0,6294.0,14663.0,2013.0,11002.0,,,47264.0,188782.0,224600.0,647100.0,626212.0,775978.0,568323.0,544884.0,
2020-09-22,,658921.0,2661720.0,1286314.0,3969556.0,6644747.0,9347115.0,3343327.0,7842624.0,,,2.51,8.62,44.2,82.25,36.49,43.52,64.68,26.75,,,168.0,858.0,905.0,3027.0,7154.0,12322.0,2015.0,12512.0,,,47276.0,189192.0,224786.0,648220.0,626871.0,777707.0,569393.0,545394.0,
2020-09-23,,660565.0,2647256.0,1271720.0,3969854.0,6651590.0,9358582.0,3338900.0,7858800.0,,,2.51,8.64,44.36,82.44,36.55,43.62,64.8,26.82,,,155.0,1071.0,892.0,3253.0,7780.0,10133.0,2027.0,13754.0,,,47426.0,189541.0,225446.0,649551.0,627704.0,779598.0,570251.0,546427.0,
2020-09-24,,660001.0,2643624.0,1269008.0,3964628.0,6648545.0,9351978.0,3330197.0,7854696.0,,,2.52,8.67,44.51,82.62,36.61,43.73,64.99,26.9,,,136.0,1163.0,1058.0,3195.0,8245.0,9956.0,2003.0,13698.0,,,47438.0,190200.0,225769.0,650758.0,628438.0,781116.0,570712.0,547944.0,
2020-09-25,,658900.0,2634983.0,1265882.0,3966133.0,6626556.0,9364972.0,3315402.0,7757327.0,,,2.52,8.75,44.72,82.96,36.71,43.87,65.26,27.02,,,135.0,1142.0,1133.0,3265.0,8337.0,10398.0,1948.0,13964.0,,,47587.0,191817.0,226105.0,651902.0,629695.0,783393.0,571334.0,549500.0,
2020-09-26,,650017.0,2613296.0,1254575.0,3955215.0,6604959.0,9257131.0,3309662.0,7749247.0,,,2.5300000000000002,8.83,44.91,83.27,36.82,44.05,65.53,27.09,,,187.0,1369.0,1473.0,4079.0,10393.0,15618.0,2629.0,21379.0,,,47712.0,193298.0,226416.0,652860.0,630765.0,785993.0,572366.0,550395.0,
2020-09-27,,648270.0,2611527.0,1253022.0,3960113.0,6590078.0,9203417.0,3307459.0,7740175.0,,,2.54,8.9,45.05,83.58,36.98,44.2,65.73,27.14,,,238.0,1556.0,1649.0,3781.0,10933.0,16456.0,2611.0,23259.0,,,47737.0,194903.0,226752.0,653818.0,632768.0,788220.0,572976.0,550992.0,
2020-09-28,,646453.0,2604704.0,1252856.0,3984130.0,6605745.0,9224711.0,3303574.0,7734750.0,,,2.54,8.96,45.08,83.72,37.07,44.32,65.84,27.18,,,136.0,1324.0,1181.0,3282.0,9055.0,12114.0,2071.0,15042.0,,,47749.0,196022.0,226901.0,654975.0,634385.0,790696.0,573760.0,551764.0,
2020-09-29,,646453.0,2602861.0,1255233.0,3991525.0,6633092.0,9230568.0,3301455.0,7757133.0,,,2.54,8.98,45.16,83.87,37.14,44.42,65.9,27.24,,,166.0,1119.0,898.0,3133.0,8098.0,13036.0,2311.0,13487.0,,,47774.0,196557.0,227337.0,656518.0,635567.0,792537.0,574307.0,552796.0,
2020-09-30,,652388.0,2602375.0,1254219.0,3985738.0,6602736.0,9231568.0,3302814.0,7707319.0,,,2.55,9.0,45.24,83.99,37.2,44.53,66.01,27.3,,,193.0,1079.0,838.0,3364.0,7462.0,14608.0,2108.0,12855.0,,,47911.0,196657.0,227809.0,657090.0,636475.0,794440.0,575091.0,554128.0,
2020-10-01,,652991.0,2597641.0,1248077.0,3997015.0,6620019.0,9253702.0,3302733.0,7780687.0,,,2.55,9.02,45.31,84.12,37.26,44.64,66.11,27.35,,,224.0,935.0,937.0,3363.0,7454.0,16529.0,2080.0,12752.0,,,47911.0,196943.0,228108.0,657961.0,637458.0,796742.0,575937.0,554862.0,
2020-10-02,,655476.0,2607975.0,1247267.0,4043051.0,6586947.0,9246064.0,3312616.0,7800435.0,,,2.55,9.05,45.39,84.27,37.34,44.68,66.23,27.4,,,99.0,943.0,931.0,3311.0,7313.0,20064.0,2083.0,12022.0,,,47936.0,197478.0,228419.0,659006.0,638615.0,797600.0,576957.0,555869.0,
2020-10-03,,654517.0,2589578.0,1240375.0,4026776.0,6569720.0,9223820.0,3312103.0,7780162.0,,,2.56,9.07,45.48,84.46,37.42,44.8,66.38,27.45,,,147.0,1162.0,1034.0,4045.0,8970.0,17194.0,2305.0,13527.0,,,47948.0,197913.0,228618.0,659852.0,639685.0,799554.0,577753.0,556666.0,
2020-10-04,,651913.0,2594637.0,1240226.0,4033245.0,6557118.0,9195918.0,3310575.0,7750643.0,,,2.56,9.09,45.56,84.61,37.47,44.89,66.49,27.52,,,142.0,1433.0,1085.0,4858.0,10525.0,17306.0,2302.0,14762.0,,,48085.0,198212.0,228942.0,661034.0,640631.0,801146.0,578214.0,558047.0,
2020-10-05,,655846.0,2573060.0,1243037.0,3995685.0,6570246.0,9170700.0,3309935.0,7779492.0,,,2.56,9.12,45.65,84.82,37.55,44.97,66.6,27.57,,,129.0,1044.0,740.0,3985.0,8802.0,13436.0,1866.0,11918.0,,,48097.0,198884.0,229377.0,662229.0,641576.0,802589.0,579358.0,559079.0,
2020-10-06,,647022.0,2583760.0,1240481.0,4006092.0,6562021.0,9201015.0,3298194.0,7768377.0,,,2.58,9.16,45.82,85.11,37.63,45.11,66.85,27.64,,,115.0,1131.0,842.0,3956.0,9501.0,12007.0,1696.0,12702.0,,,48359.0,199319.0,230061.0,663435.0,642547.0,804592.0,580179.0,560261.0,
2020-10-07,,643536.0,2608652.0,1212794.0,4007775.0,6567874.0,9184635.0,3295618.0,7759064.0,,,2.59,9.18,45.95,85.37,37.72,45.23,67.04,27.73,,,125.0,1071.0,859.0,4022.0,9509.0,11677.0,1691.0,12615.0,,,48645.0,199892.0,230907.0,665501.0,644114.0,806434.0,581423.0,562065.0,
2020-10-08,,642944.0,2602962.0,1214103.0,4000862.0,6587545.0,9198305.0,3292135.0,7757569.0,,,2.59,9.19,46.03,85.5,37.77,45.31,67.15,27.77,,,136.0,1100.0,933.0,4126.0,10128.0,11554.0,1698.0,12943.0,,,48657.0,199966.0,231579.0,666172.0,644662.0,807466.0,582332.0,562961.0,
2020-10-09,,645155.0,2603549.0,1214253.0,4010819.0,6604518.0,9186972.0,3285754.0,7787661.0,,,2.6,9.2,46.09,85.64,37.83,45.4,67.26,27.83,,,138.0,1104.0,983.0,4308.0,10681.0,11335.0,1740.0,13477.0,,,48918.0,200140.0,231766.0,667106.0,645582.0,809220.0,583004.0,563857.0,
2020-10-10,,645087.0,2595485.0,1215466.0,4013078.0,6603565.0,9198353.0,3286669.0,7773381.0,,,2.6,9.21,46.16,85.76,37.89,45.48,67.36,27.9,,,206.0,1521.0,1324.0,6784.0,14694.0,14748.0,2223.0,19945.0,,,48931.0,200190.0,231828.0,667976.0,646453.0,810589.0,583501.0,564939.0,
2020-10-11,,644412.0,2599906.0,1215753.0,4023852.0,6593719.0,9198105.0,3263764.0,7719031.0,,,2.61,9.23,46.21,85.88,37.93,45.54,67.45,27.99,,,224.0,1630.0,1537.0,8188.0,13953.0,16104.0,2475.0,22575.0,,,48943.0,200725.0,232238.0,668984.0,646864.0,811522.0,583775.0,566146.0,
2020-10-12,,646885.0,2594295.0,1213990.0,4041282.0,6587572.0,9181976.0,3270635.0,7692397.0,,,2.61,9.24,46.27,86.08,37.98,45.59,67.54,28.18,,,137.0,798.0,924.0,4719.0,7867.0,12965.0,1831.0,13654.0,,,49068.0,200775.0,232661.0,671522.0,647747.0,812107.0,584409.0,569729.0,
2020-10-13,,650557.0,2579608.0,1215540.0,4053631.0,6577942.0,9157377.0,3266900.0,7691893.0,,,2.61,9.24,46.37,86.33,38.04,45.68,67.66,28.35,,,147.0,710.0,904.0,4597.0,6647.0,13592.0,1993.0,13188.0,,,49093.0,200837.0,233433.0,674433.0,648531.0,813015.0,585168.0,572702.0,
2020-10-14,,649961.0,2564103.0,1217982.0,4082678.0,6592674.0,9139443.0,3271885.0,7716596.0,,,2.61,9.25,46.46,86.48,38.11,45.75,67.77,28.5,,,162.0,660.0,990.0,4594.0,6476.0,16693.0,1986.0,13939.0,,,49118.0,200912.0,234341.0,675740.0,649713.0,814060.0,585977.0,575862.0,
2020-10-15,,648930.0,2565444.0,1217828.0,4093047.0,6586890.0,9127264.0,3265902.0,7707406.0,,,2.62,9.28,46.56,86.66,38.18,45.82,67.96,28.58,,,253.0,774.0,996.0,5204.0,7465.0,12655.0,2390.0,15856.0,,,49130.0,201472.0,234839.0,677568.0,650944.0,815242.0,588079.0,577355.0,
2020-10-16,,649852.0,2562567.0,1222404.0,4096831.0,6572442.0,9155634.0,3237863.0,7702268.0,,,2.62,9.29,46.62,86.98,38.23,45.89,68.11,28.69,,,202.0,860.0,1525.0,5035.0,7962.0,13596.0,2636.0,16531.0,,,49142.0,201671.0,235722.0,681612.0,651554.0,816573.0,590580.0,579657.0,
2020-10-17,,639594.0,2559030.0,1237025.0,4129810.0,6592977.0,9158798.0,3225962.0,7686705.0,,,2.62,9.29,46.68,87.19,38.28,45.96,68.32,28.75,,,255.0,1356.0,1750.0,10265.0,14164.0,17553.0,3062.0,22702.0,,,49155.0,201708.0,236245.0,684349.0,652288.0,817768.0,595096.0,580727.0,
2020-10-18,,641392.0,2557861.0,1243189.0,4156249.0,6614277.0,9133836.0,3220935.0,7714292.0,,,2.62,9.31,46.76,87.41,38.33,46.07,68.54,28.82,,,212.0,1196.0,1557.0,9381.0,10742.0,19336.0,4924.0,19715.0,,,49292.0,202243.0,236792.0,686812.0,653084.0,820231.0,599053.0,582095.0,
2020-10-19,,641407.0,2551295.0,1241206.0,4189966.0,6612143.0,9175570.0,3195873.0,7766703.0,,,2.63,9.32,46.84,87.66,38.41,46.21,68.73,28.91,,,166.0,621.0,1029.0,4931.0,6241.0,17663.0,2595.0,14396.0,,,49429.0,202305.0,237103.0,689736.0,654465.0,822943.0,602287.0,583924.0,
2020-10-20,,642710.0,2538413.0,1245105.0,4223884.0,6625244.0,9202795.0,3169417.0,7759483.0,,,2.63,9.33,46.95,87.93,38.47,46.31,68.95,28.99,,,273.0,721.0,1141.0,5270.0,7112.0,15848.0,2502.0,16266.0,,,49453.0,202405.0,238310.0,693966.0,655374.0,824909.0,605621.0,585741.0,
2020-10-21,,642830.0,2521471.0,1246549.0,4267667.0,6591933.0,9271978.0,3156935.0,7781284.0,,,2.63,9.35,47.04,88.3,38.59,46.41,69.11,29.12,,,173.0,822.0,1150.0,4803.0,9396.0,11618.0,2203.0,17519.0,,,49491.0,202952.0,238857.0,699689.0,657277.0,826526.0,607649.0,588291.0,
2020-10-22,,640705.0,2526418.0,1248898.0,4292266.0,6595316.0,9311149.0,3155148.0,7794826.0,,,2.63,9.37,47.11,88.52,38.67,46.54,69.23,29.19,,,131.0,584.0,891.0,4539.0,7875.0,14788.0,2174.0,12575.0,,,49528.0,203300.0,239094.0,702824.0,658260.0,829114.0,609117.0,589871.0,
2020-10-23,,636089.0,2529509.0,1257470.0,4317967.0,6556032.0,9318832.0,3167496.0,7793309.0,,,2.64,9.38,47.2,88.74,38.81,46.6,69.39,29.26,,,812.0,703.0,947.0,4770.0,8814.0,15958.0,2357.0,16150.0,,,49653.0,203487.0,239790.0,706009.0,660960.0,830345.0,611058.0,591314.0,
2020-10-24,,631902.0,2527808.0,1260354.0,4334940.0,6552730.0,9349497.0,3168011.0,7820479.0,,,2.64,9.39,47.23,88.85,38.92,46.66,69.47,29.31,,,579.0,1230.0,1318.0,7824.0,15424.0,18395.0,2554.0,21641.0,,,49665.0,203524.0,239828.0,707191.0,662614.0,831229.0,611743.0,592247.0,
2020-10-25,,629645.0,2519680.0,1260838.0,4350174.0,6582658.0,9373811.0,3181453.0,7805099.0,,,2.65,9.4,47.3,89.03,39.04,46.78,69.63,29.38,,,639.0,876.0,1278.0,6332.0,10308.0,21224.0,2778.0,18780.0,,,49802.0,203587.0,240126.0,709169.0,664804.0,833070.0,612924.0,593578.0,
2020-10-26,,638698.0,2508257.0,1258943.0,4371765.0,6581199.0,9435388.0,3178623.0,7780459.0,,,2.65,9.41,47.41,89.25,39.16,46.86,69.73,29.46,,,665.0,862.0,1118.0,4631.0,9833.0,13268.0,2260.0,18661.0,,,49814.0,203786.0,240698.0,711110.0,667106.0,834488.0,613459.0,595022.0,
2020-10-27,,639981.0,2504404.0,1262896.0,4387869.0,6563902.0,9481498.0,3181719.0,7769019.0,,,2.66,9.41,47.46,89.38,39.2,46.94,69.81,29.52,,,370.0,656.0,852.0,4767.0,9914.0,12954.0,1709.0,13725.0,,,49951.0,203860.0,241022.0,713150.0,667578.0,836292.0,613907.0,596191.0,
2020-10-28,,646579.0,2491568.0,1265350.0,4381879.0,6549970.0,9509849.0,3172192.0,7769754.0,,,2.66,9.42,47.55,89.58,39.27,47.03,69.99,29.58,,,455.0,539.0,802.0,3643.0,6814.0,17632.0,2166.0,13194.0,,,50013.0,204047.0,241719.0,715240.0,668673.0,837922.0,615848.0,597448.0,
2020-10-29,,647914.0,2481481.0,1268648.0,4385913.0,6578178.0,9562493.0,3182753.0,7804789.0,,,2.66,9.44,47.65,89.83,39.35,47.11,70.1,29.66,,,581.0,751.0,1086.0,4233.0,8999.0,13071.0,2258.0,16873.0,,,50138.0,204370.0,242303.0,717567.0,669793.0,839353.0,616408.0,599015.0,
2020-10-30,,643105.0,2473130.0,1266363.0,4381877.0,6600599.0,9565253.0,3174464.0,7805581.0,,,2.67,9.45,47.78,90.1,39.44,47.23,70.28,29.74,,,357.0,804.0,871.0,5197.0,11025.0,12522.0,1683.0,14556.0,,,50150.0,204557.0,242614.0,719308.0,670689.0,841244.0,617042.0,600135.0,
2020-10-31,,642728.0,2451906.0,1262792.0,4378490.0,6582381.0,9577243.0,3170336.0,7812081.0,,,2.68,9.47,47.95,90.47,39.55,47.37,70.52,29.83,,,470.0,739.0,1083.0,5652.0,9596.0,19721.0,2347.0,15354.0,,,50299.0,204520.0,242938.0,721274.0,671684.0,843110.0,617652.0,601578.0,
2020-11-01,,645513.0,2441644.0,1259934.0,4358758.0,6577834.0,9595677.0,3164282.0,7795725.0,,,2.68,9.48,48.1,90.82,39.63,47.62,70.75,29.89,,,586.0,809.0,1156.0,5480.0,8755.0,22757.0,2408.0,16413.0,,,50312.0,204607.0,243149.0,722879.0,672430.0,846930.0,618386.0,602412.0,
2020-11-02,,655631.0,2409827.0,1258551.0,4354946.0,6554369.0,9569654.0,3156722.0,7783342.0,,,2.68,9.49,48.22,91.06,39.74,47.79,70.93,29.93,,,448.0,594.0,917.0,3813.0,7315.0,21320.0,2110.0,14370.0,,,50449.0,204656.0,243585.0,723999.0,673550.0,849617.0,619157.0,602922.0,
2020-11-03,,648473.0,2401117.0,1255845.0,4339105.0,6540521.0,9567281.0,3140888.0,7788543.0,,,2.71,9.51,48.41,91.44,39.84,47.89,71.23,30.05,,,370.0,584.0,948.0,3657.0,7390.0,21919.0,2027.0,14098.0,,,50710.0,204893.0,243958.0,725479.0,674284.0,850836.0,619991.0,605273.0,
2020-11-04,,649240.0,2403536.0,1258950.0,4317551.0,6550909.0,9531465.0,3136127.0,7774875.0,,,2.71,9.53,48.54,91.64,39.91,48.04,71.37,30.11,,,341.0,537.0,821.0,3721.0,6856.0,17516.0,1928.0,12850.0,,,50735.0,205229.0,244916.0,726450.0,675105.0,853287.0,620526.0,606293.0,
2020-11-05,,646912.0,2402753.0,1258596.0,4309659.0,6558957.0,9540505.0,3126497.0,7798256.0,,,2.7199999999999998,9.53,48.58,91.74,39.93,48.16,71.65,30.14,,,282.0,575.0,760.0,3735.0,7410.0,15646.0,1949.0,11892.0,,,50872.0,205266.0,244953.0,727047.0,675342.0,855116.0,620725.0,606642.0,
2020-11-06,,634852.0,2378087.0,1236799.0,4250281.0,6470733.0,9474542.0,3092806.0,7748431.0,,,2.69,9.35,48.2,91.03,39.42,47.72,71.02,29.72,,,735.0,550.0,1019.0,3996.0,7471.0,21954.0,3295.0,14227.0,,,50100.0,200675.0,240238.0,712652.0,661930.0,844665.0,610585.0,595905.0,
2020-11-07,,632010.0,2360755.0,1220003.0,4195676.0,6424670.0,9381914.0,3047332.0,7671534.0,,,2.64,9.25,47.42,89.85,38.92,46.94,69.93,29.22,,,368.0,1212.0,1133.0,5391.0,9679.0,19734.0,2406.0,16139.0,,,48794.0,197876.0,234105.0,698233.0,650994.0,826290.0,593952.0,583389.0,
2020-11-08,,641236.0,2304147.0,1215831.0,4158313.0,6362411.0,9339370.0,3032008.0,,,,2.6,9.1,47.26,89.1,38.3,46.71,69.55,,,,840.0,1145.0,1265.0,5538.0,21096.0,24574.0,2757.0,,,,47774.0,194019.0,232624.0,687584.0,637732.0,820865.0,587557.0,,
2020-11-09,,,2272998.0,1199624.0,,,9253278.0,3076846.0,7634907.0,,,,8.88,46.51,,,45.83,68.47,28.65,,,,1271.0,1197.0,,,16908.0,3308.0,18219.0,,,,188446.0,226428.0,,,802303.0,571856.0,569853.0,
