DATE,recent_playtime\COH,recent_playtime\victoria,recent_playtime\warhammer,popularity\COH_x,popularity\victoria_x,popularity\warhammer_x,popularity\COH_y,popularity\victoria_y,popularity\warhammer_y,AU\coh,AU\victoria,AU\warhammer
2021-11-06,4693949.0,1087635.0,8277059.0,110.23,15.72,36.64,110.23,15.72,36.64,980622.0,179401.0,761260.0
2021-11-05,4679215.0,1089690.0,8267976.0,110.22,15.7,36.64,110.22,15.7,36.64,980485.0,179053.0,761359.0
2021-11-04,4680274.0,1087904.0,8265512.0,110.22,15.7,36.64,110.22,15.7,36.64,980522.0,179015.0,761247.0
2021-11-03,4694994.0,1092654.0,8271009.0,110.23,15.69,36.63,110.23,15.69,36.63,980609.0,178878.0,761011.0
2021-11-02,4698336.0,1089566.0,8267009.0,110.2,15.68,36.63,110.2,15.68,36.63,980373.0,178518.0,760999.0
2021-11-01,4697599.0,1091027.0,8293780.0,110.21,15.66,36.63,110.21,15.66,36.63,980672.0,178169.0,761210.0
2021-10-31,4693479.0,1092668.0,8297502.0,110.18,15.65,36.64,110.18,15.65,36.64,980099.0,177921.0,761397.0
2021-10-30,4690456.0,1093476.0,8301839.0,110.18,15.63,36.64,110.18,15.63,36.64,980385.0,177560.0,761384.0
2021-10-29,4690431.0,1095341.0,8294664.0,110.16,15.61,36.63,110.16,15.61,36.63,980025.0,177311.0,761260.0
2021-10-28,4705140.0,1104386.0,8284516.0,110.16,15.59,36.63,110.16,15.59,36.63,980186.0,176963.0,761335.0
2021-10-27,4695929.0,1100078.0,8287121.0,110.12,15.58,36.62,110.12,15.58,36.62,979801.0,176664.0,761235.0
2021-10-26,4704258.0,1093118.0,8296797.0,110.12,15.54,36.63,110.12,15.54,36.63,979987.0,176092.0,761347.0
2021-10-25,4703502.0,1095400.0,,110.11,15.49,,110.11,15.49,,979739.0,175208.0,
2021-10-24,4716813.0,1098820.0,,110.1,15.46,,110.1,15.46,,979614.0,174636.0,
2021-10-23,4723805.0,1112307.0,,110.1,15.44,,110.1,15.44,,979676.0,174387.0,
2021-10-22,4731765.0,1111979.0,,110.1,15.43,,110.1,15.43,,979639.0,174350.0,
2021-10-21,4741162.0,1113241.0,8310740.0,110.1,15.43,36.6,110.1,15.43,36.6,979850.0,174425.0,760737.0
2021-10-20,4715210.0,1114835.0,,110.09,15.43,,110.09,15.43,,979813.0,174275.0,
2021-10-19,4722308.0,1112892.0,,110.09,15.43,,110.09,15.43,,979987.0,174350.0,
2021-10-18,4726019.0,1110773.0,,110.09,15.42,,110.09,15.42,,980174.0,174201.0,
2021-10-17,4711670.0,1115714.0,8385029.0,110.07,15.42,36.62,110.07,15.42,36.62,979726.0,174064.0,761136.0
2021-10-16,4717390.0,1124957.0,8373194.0,110.08,15.42,36.61,110.08,15.42,36.61,980012.0,174026.0,760986.0
2021-10-15,4717828.0,1130159.0,8384458.0,110.08,15.41,36.61,110.08,15.41,36.61,980074.0,173778.0,761098.0
2021-10-14,4714419.0,1130422.0,8393544.0,110.05,15.41,36.61,110.05,15.41,36.61,979838.0,173740.0,761173.0
2021-10-13,4726202.0,1120124.0,8386052.0,110.04,15.4,36.6,110.04,15.4,36.6,979900.0,173479.0,760862.0
2021-10-12,4721261.0,1122313.0,8369340.0,110.02,15.4,36.61,110.02,15.4,36.61,979664.0,173554.0,761036.0
2021-10-11,4722876.0,,8390087.0,110.02,,36.61,110.02,,36.61,979850.0,,761136.0
2021-10-10,4740453.0,,8397124.0,110.02,,36.62,110.02,,36.62,979577.0,,761459.0
2021-10-09,4731861.0,,8408981.0,110.01,,36.6,110.01,,36.6,979353.0,,760999.0
2021-10-08,4728970.0,1122018.0,8429414.0,110.0,15.39,36.6,110.0,15.39,36.6,979515.0,173218.0,761011.0
2021-10-07,4727888.0,1121146.0,8415406.0,110.0,15.39,36.61,110.0,15.39,36.61,979092.0,173268.0,761210.0
2021-10-06,4722720.0,1132287.0,8388603.0,109.98,15.4,36.61,109.98,15.4,36.61,979042.0,173330.0,761285.0
2021-10-05,4726299.0,1125915.0,8387140.0,109.97,15.39,36.61,109.97,15.39,36.61,979092.0,173081.0,761285.0
2021-10-04,4733403.0,1117555.0,8363887.0,109.97,15.39,36.61,109.97,15.39,36.61,979278.0,172932.0,761198.0
2021-10-03,4743209.0,1116635.0,8360382.0,109.95,15.38,36.61,109.95,15.38,36.61,979253.0,172882.0,761372.0
2021-10-02,4741062.0,1117357.0,8368430.0,109.93,15.38,36.59,109.93,15.38,36.59,978669.0,172832.0,760936.0
2021-10-01,4737080.0,1119141.0,8347754.0,109.88,15.38,36.58,109.88,15.38,36.58,978482.0,172770.0,760812.0
2021-09-30,4728583.0,1121790.0,8354663.0,109.86,15.38,36.56,109.86,15.38,36.56,978158.0,172845.0,760352.0
2021-09-29,4728000.0,1125985.0,8339448.0,109.85,15.38,36.52,109.85,15.38,36.52,977910.0,172807.0,759157.0
2021-09-28,4720218.0,1124777.0,8322534.0,109.82,15.38,36.48,109.82,15.38,36.48,977935.0,172757.0,758137.0
2021-09-27,4712514.0,1127997.0,8308215.0,109.81,15.38,36.43,109.81,15.38,36.43,978109.0,172621.0,756843.0
2021-09-26,4717166.0,1123340.0,8300875.0,109.77,15.38,36.38,109.77,15.38,36.38,977225.0,172583.0,755736.0
2021-09-25,4720629.0,1118103.0,8315564.0,109.76,15.38,36.37,109.76,15.38,36.37,977039.0,172546.0,755599.0
2021-09-24,4713672.0,1119126.0,8323616.0,109.73,15.38,36.35,109.73,15.38,36.35,976466.0,172496.0,755126.0
2021-09-23,4698713.0,1119723.0,8317790.0,109.72,15.37,36.34,109.72,15.37,36.34,976442.0,172247.0,754791.0
2021-09-22,4698046.0,1115390.0,8327047.0,109.72,15.36,36.33,109.72,15.36,36.33,976479.0,172098.0,754554.0
2021-09-21,4706571.0,1122382.0,8343412.0,109.71,15.36,36.31,109.71,15.36,36.31,976466.0,172061.0,754119.0
2021-09-20,4708547.0,1126326.0,8359733.0,109.71,15.36,36.32,109.71,15.36,36.32,976429.0,172023.0,754193.0
2021-09-19,4716921.0,1126093.0,8362673.0,109.7,15.36,36.32,109.7,15.36,36.32,976230.0,171874.0,754156.0
2021-09-18,4720608.0,1123834.0,8386794.0,109.63,15.35,36.31,109.63,15.35,36.31,975620.0,171712.0,754218.0
2021-09-17,4720848.0,1122536.0,8383744.0,109.59,15.34,36.31,109.59,15.34,36.31,975073.0,171576.0,753982.0
2021-09-16,4726199.0,1125273.0,8411970.0,109.58,15.33,36.31,109.58,15.33,36.31,975123.0,171426.0,754069.0
2021-09-15,4711076.0,1126083.0,8412647.0,109.56,15.34,36.31,109.56,15.34,36.31,974986.0,171501.0,754280.0
2021-09-14,4713114.0,1127830.0,8412109.0,109.57,15.33,36.32,109.57,15.33,36.32,975285.0,171352.0,754467.0
2021-09-13,4714164.0,1134807.0,8399329.0,109.55,15.33,36.31,109.55,15.33,36.31,975123.0,171302.0,754243.0
2021-09-12,4715592.0,1135781.0,8385235.0,109.54,15.32,36.29,109.54,15.32,36.29,975098.0,170953.0,753795.0
2021-09-11,4712521.0,1141316.0,8393147.0,109.52,15.32,36.29,109.52,15.32,36.29,974974.0,171016.0,753783.0
2021-09-10,4725197.0,1139223.0,8411145.0,109.52,15.31,36.29,109.52,15.31,36.29,974849.0,170879.0,753770.0
2021-09-09,4730917.0,1145586.0,8436653.0,109.51,15.31,36.28,109.51,15.31,36.28,974899.0,170941.0,753658.0
2021-09-08,4744305.0,1144099.0,8433816.0,109.51,15.31,36.28,109.51,15.31,36.28,975197.0,170904.0,753546.0
2021-09-07,4750517.0,,8420880.0,109.49,,36.28,109.49,,36.28,974837.0,,753708.0
2021-09-06,4753767.0,,8428291.0,109.48,,36.28,109.48,,36.28,974775.0,,753920.0
2021-09-05,4766017.0,,,109.47,,,109.47,,,974538.0,,
2021-09-04,4767077.0,1149635.0,,109.44,15.3,,109.44,15.3,,974040.0,170804.0,
2021-09-03,4768034.0,,,109.4,,,109.4,,,973667.0,,
2021-09-02,4752454.0,,8473506.0,109.36,,36.24,109.36,,36.24,972747.0,,753211.0
2021-09-01,4762304.0,,8473130.0,109.34,,36.25,109.34,,36.25,972535.0,,753372.0
2021-08-31,4762868.0,,8486738.0,109.34,,36.26,109.34,,36.26,972784.0,,753584.0
2021-08-30,4773827.0,1129415.0,8486540.0,109.29,15.3,36.24,109.29,15.3,36.24,972087.0,170667.0,753447.0
2021-08-29,4767138.0,,8496214.0,109.25,,36.25,109.25,,36.25,971403.0,,753658.0
2021-08-28,4752537.0,,8506979.0,109.24,,36.25,109.24,,36.25,971465.0,,753920.0
2021-08-27,4753673.0,,8517288.0,109.2,,36.25,109.2,,36.25,971391.0,,754119.0
2021-08-26,4747669.0,1117335.0,8482097.0,109.2,15.3,36.24,109.2,15.3,36.24,971453.0,170842.0,753882.0
2021-08-25,4742565.0,1119068.0,8500526.0,109.17,15.3,36.24,109.17,15.3,36.24,971428.0,170779.0,754057.0
2021-08-24,4717131.0,1119007.0,8496084.0,109.17,15.3,36.24,109.17,15.3,36.24,971391.0,170842.0,753969.0
2021-08-23,4704142.0,1113954.0,8501030.0,109.16,15.3,36.25,109.16,15.3,36.25,971167.0,170705.0,754144.0
2021-08-22,4706801.0,1103801.0,8500909.0,109.11,15.3,36.24,109.11,15.3,36.24,970681.0,170779.0,754131.0
2021-08-21,4717121.0,1101999.0,8491087.0,109.07,15.3,36.23,109.07,15.3,36.23,970433.0,170842.0,754007.0
2021-08-20,4693285.0,1103009.0,8510731.0,109.06,15.3,36.23,109.06,15.3,36.23,970258.0,170904.0,754069.0
2021-08-19,4684342.0,1111055.0,8485269.0,109.04,15.3,36.24,109.04,15.3,36.24,969997.0,170866.0,754268.0
2021-08-18,4687397.0,1112158.0,8485725.0,109.01,15.3,36.23,109.01,15.3,36.23,969699.0,170929.0,754106.0
2021-08-17,4676134.0,1114908.0,8529080.0,108.97,15.3,36.22,108.97,15.3,36.22,968977.0,170941.0,753857.0
2021-08-16,4674987.0,1116707.0,8540302.0,108.96,15.3,36.2,108.96,15.3,36.2,968865.0,170941.0,753522.0
2021-08-15,4677712.0,1117309.0,8604004.0,108.94,15.3,36.2,108.94,15.3,36.2,968430.0,170829.0,753410.0
2021-08-14,4691209.0,1112658.0,8633081.0,108.91,15.3,36.19,108.91,15.3,36.19,967882.0,170829.0,753186.0
2021-08-13,4692482.0,1108088.0,8637863.0,108.89,15.3,36.18,108.89,15.3,36.18,967447.0,170829.0,752962.0
2021-08-12,4699637.0,1104589.0,8645500.0,108.87,15.29,36.17,108.87,15.29,36.17,967111.0,170730.0,752638.0
2021-08-11,4704217.0,1101576.0,8684950.0,108.84,15.28,36.16,108.84,15.28,36.16,966451.0,170506.0,752414.0
2021-08-10,4714083.0,1093541.0,8715069.0,108.82,15.27,36.14,108.82,15.27,36.14,966128.0,170182.0,752091.0
2021-08-09,4713220.0,1098466.0,8733622.0,108.8,15.27,36.14,108.8,15.27,36.14,965804.0,170182.0,751867.0
2021-08-08,4721237.0,1098742.0,8757141.0,108.76,15.27,36.13,108.76,15.27,36.13,965145.0,170070.0,751655.0
2021-08-07,4719319.0,1098985.0,8771080.0,108.74,15.27,36.12,108.74,15.27,36.12,964921.0,170070.0,751319.0
2021-08-06,4712841.0,1102617.0,8799396.0,108.69,15.26,36.11,108.69,15.26,36.11,963714.0,169958.0,751108.0
2021-08-05,4720725.0,1090950.0,8863118.0,108.67,15.26,36.1,108.67,15.26,36.1,963391.0,169958.0,750772.0
2021-08-04,4736221.0,1085485.0,8860047.0,108.64,15.25,36.08,108.64,15.25,36.08,962843.0,169635.0,750449.0
2021-08-03,4730362.0,1087499.0,8892059.0,108.58,15.24,36.06,108.58,15.24,36.06,961612.0,169386.0,749901.0
2021-08-02,4735380.0,1089217.0,8908368.0,108.54,15.24,36.04,108.54,15.24,36.04,960840.0,169386.0,749354.0
2021-08-01,4740195.0,1090436.0,8947880.0,108.52,15.23,36.03,108.52,15.23,36.03,960405.0,169274.0,749130.0
2021-07-31,4738365.0,1095882.0,8965593.0,108.49,15.23,36.03,108.49,15.23,36.03,959634.0,169274.0,749030.0
2021-07-30,4724820.0,1097456.0,8993107.0,108.46,15.23,36.02,108.46,15.23,36.02,959198.0,169162.0,748806.0
2021-07-29,4708060.0,1094670.0,8989264.0,108.43,15.22,36.01,108.43,15.22,36.01,958315.0,169062.0,748582.0
2021-07-28,4714186.0,1092584.0,8998655.0,108.38,15.22,36.0,108.38,15.22,36.0,957220.0,168950.0,748259.0
2021-07-27,4708425.0,1091411.0,8947230.0,108.34,15.21,35.98,108.34,15.21,35.98,956237.0,168838.0,747824.0
2021-07-26,4704971.0,1095007.0,8890282.0,108.3,15.21,35.96,108.3,15.21,35.96,955453.0,168727.0,747488.0
2021-07-25,4707173.0,1098720.0,8817386.0,108.27,15.21,35.94,108.27,15.21,35.94,954583.0,168727.0,746716.0
2021-07-24,4704184.0,1099720.0,8746800.0,108.22,15.2,35.93,108.22,15.2,35.93,953376.0,168615.0,746380.0
2021-07-23,4691646.0,1093416.0,8717350.0,108.16,15.2,35.91,108.16,15.2,35.91,952057.0,168615.0,745945.0
2021-07-22,4684130.0,1093088.0,8660255.0,108.1,15.2,35.88,108.1,15.2,35.88,950639.0,168615.0,745286.0
2021-07-21,4687597.0,1092205.0,8610615.0,108.0,15.18,35.84,108.0,15.18,35.84,949220.0,168216.0,744303.0
2021-07-20,4677304.0,1090682.0,8538609.0,107.95,15.18,35.83,107.95,15.18,35.83,947914.0,168104.0,743867.0
2021-07-19,4662663.0,1096263.0,8480001.0,107.89,15.17,35.8,107.89,15.17,35.8,946595.0,167881.0,743208.0
2021-07-18,4654839.0,1090629.0,8431099.0,107.84,15.17,35.79,107.84,15.17,35.79,945389.0,167781.0,742772.0
2021-07-17,4655334.0,1096790.0,8435138.0,107.76,15.17,35.77,107.76,15.17,35.77,943634.0,167781.0,742225.0
2021-07-16,4658684.0,1094054.0,8457210.0,107.7,15.16,35.75,107.7,15.16,35.75,942328.0,167781.0,741790.0
2021-07-15,4655970.0,1089525.0,8466994.0,107.64,15.16,35.72,107.64,15.16,35.72,940574.0,167781.0,740794.0
2021-07-14,4656153.0,1092024.0,8508405.0,107.6,15.15,35.69,107.6,15.15,35.69,939703.0,167557.0,740035.0
2021-07-13,4653909.0,1090053.0,8488148.0,107.57,15.15,35.67,107.57,15.15,35.67,939268.0,167445.0,739500.0
2021-07-12,4647681.0,1087562.0,8500964.0,107.53,15.14,35.66,107.53,15.14,35.66,938285.0,167234.0,739164.0
2021-07-11,4637401.0,1091482.0,8467085.0,107.48,15.14,35.6,107.48,15.14,35.6,937078.0,167234.0,737634.0
2021-07-10,4640475.0,1107373.0,8498992.0,107.45,15.14,35.58,107.45,15.14,35.58,936530.0,167234.0,737199.0
2021-07-09,4642332.0,1106216.0,8529193.0,107.42,15.14,35.54,107.42,15.14,35.54,935983.0,167234.0,736427.0
2021-07-08,4639089.0,1109935.0,8584111.0,107.38,15.13,35.53,107.38,15.13,35.53,935100.0,166898.0,736204.0
2021-07-07,4641980.0,1103586.0,8580185.0,107.35,15.12,35.52,107.35,15.12,35.52,934440.0,166786.0,735868.0
2021-07-06,4648498.0,1109650.0,8548606.0,107.3,15.12,35.47,107.3,15.12,35.47,933458.0,166786.0,734773.0
2021-07-05,4641789.0,1107785.0,8545890.0,107.27,15.11,35.42,107.27,15.11,35.42,932798.0,166350.0,733466.0
2021-07-04,4669811.0,1101632.0,8530945.0,107.23,15.09,35.4,107.23,15.09,35.4,931927.0,166027.0,733031.0
2021-07-03,4666810.0,1102104.0,8523795.0,107.2,15.09,35.37,107.2,15.09,35.37,931380.0,166027.0,732372.0
2021-07-02,4661286.0,1104562.0,8553626.0,107.17,15.09,35.36,107.17,15.09,35.36,931056.0,165915.0,731936.0
2021-07-01,4662085.0,1107598.0,8571669.0,107.14,15.08,35.32,107.14,15.08,35.32,930285.0,165803.0,731177.0
2021-06-30,4678016.0,1096376.0,8589380.0,107.11,15.08,35.29,107.11,15.08,35.29,929526.0,165803.0,730406.0
2021-06-29,4666941.0,1100848.0,8577312.0,107.05,15.08,35.26,107.05,15.08,35.26,928108.0,165703.0,729535.0
2021-06-28,4659792.0,1099544.0,8607812.0,106.98,15.07,35.2,106.98,15.07,35.2,926354.0,165591.0,728104.0
2021-06-27,4659926.0,1100841.0,8643633.0,106.92,15.06,35.16,106.92,15.06,35.16,924811.0,165479.0,727121.0
2021-06-26,4673628.0,1099710.0,8639415.0,106.86,15.06,35.13,106.86,15.06,35.13,923169.0,165467.0,726450.0
2021-06-25,4675229.0,1100246.0,8637992.0,106.82,15.05,35.11,106.82,15.05,35.11,922484.0,165255.0,726002.0
2021-06-24,4692380.0,1098643.0,8637975.0,106.79,15.05,35.09,106.79,15.05,35.09,921937.0,165032.0,725554.0
2021-06-23,4684084.0,1099805.0,8670627.0,106.75,15.03,35.08,106.75,15.03,35.08,921166.0,164708.0,725454.0
2021-06-22,4691369.0,1094069.0,8652848.0,106.71,15.03,35.05,106.71,15.03,35.05,920295.0,164596.0,724795.0
2021-06-21,4682456.0,1097162.0,8639993.0,106.68,15.02,35.05,106.68,15.02,35.05,919635.0,164372.0,724571.0
2021-06-20,4673975.0,1096638.0,8630062.0,106.65,15.02,35.03,106.65,15.02,35.03,918752.0,164273.0,724036.0
2021-06-19,4685933.0,1096865.0,8627848.0,106.61,15.0,35.03,106.61,15.0,35.03,917894.0,163937.0,724036.0
2021-06-18,4717674.0,1096545.0,8612897.0,106.58,14.98,35.01,106.58,14.98,35.01,917334.0,163501.0,723588.0
2021-06-17,4740116.0,1102861.0,8581401.0,106.55,14.97,35.0,106.55,14.97,35.0,916575.0,163277.0,723489.0
2021-06-16,4737186.0,1095040.0,8540060.0,106.51,14.97,34.99,106.51,14.97,34.99,915480.0,163277.0,723153.0
2021-06-15,4746641.0,1101991.0,8501194.0,106.45,14.97,34.98,106.45,14.97,34.98,914174.0,163290.0,722829.0
2021-06-14,4739508.0,1110585.0,8472851.0,106.41,14.96,34.94,106.41,14.96,34.94,913290.0,163178.0,721958.0
2021-06-13,4728316.0,1108845.0,8462643.0,106.38,14.96,34.91,106.38,14.96,34.91,912532.0,163178.0,720963.0
2021-06-12,4706834.0,1107989.0,8469205.0,106.33,14.96,34.88,106.33,14.96,34.88,911213.0,163066.0,720316.0
2021-06-11,4689808.0,1098951.0,8441522.0,106.28,14.96,34.86,106.28,14.96,34.86,910118.0,163066.0,719769.0
2021-06-10,4671374.0,1100510.0,8426371.0,106.22,14.95,34.79,106.22,14.95,34.79,908687.0,162954.0,718015.0
2021-06-09,4649806.0,1087693.0,8419479.0,106.17,14.95,34.75,106.17,14.95,34.75,907480.0,162842.0,716920.0
2021-06-08,4623139.0,1078048.0,8423947.0,106.1,14.93,34.66,106.1,14.93,34.66,905788.0,162394.0,714892.0
2021-06-07,4585486.0,1076981.0,8428740.0,106.01,14.92,34.61,106.01,14.92,34.61,903375.0,162071.0,713586.0
2021-06-06,4552932.0,1076031.0,8474088.0,105.93,14.91,34.56,105.93,14.91,34.56,901185.0,161847.0,712491.0
2021-06-05,4519655.0,1069103.0,8520594.0,105.79,14.9,34.51,105.79,14.9,34.51,897353.0,161635.0,711495.0
2021-06-04,4504245.0,1058189.0,8548357.0,105.62,14.9,34.47,105.62,14.9,34.47,893509.0,161635.0,710401.0
2021-06-03,4476679.0,1036384.0,8554888.0,105.27,14.88,34.44,105.27,14.88,34.44,887699.0,161088.0,709741.0
2021-06-02,4451229.0,1020814.0,8552902.0,104.69,14.87,34.42,104.69,14.87,34.42,880695.0,160752.0,709194.0
2021-06-01,4411917.0,1020031.0,8542379.0,103.74,14.86,34.41,103.74,14.86,34.41,872148.0,160540.0,709206.0
2021-05-31,4433257.0,1023655.0,8568317.0,102.37,14.86,34.41,102.37,14.86,34.41,861846.0,160428.0,709094.0
2021-05-30,4440181.0,1008146.0,8567484.0,101.31,14.84,34.4,101.31,14.84,34.4,854954.0,159881.0,708883.0
2021-05-29,4477477.0,1003826.0,8531510.0,100.34,14.82,34.4,100.34,14.82,34.4,848261.0,159333.0,708771.0
2021-05-28,4521032.0,988572.0,8526212.0,99.45,14.81,34.38,99.45,14.81,34.38,842675.0,159110.0,708435.0
2021-05-27,4514697.0,975962.0,8513111.0,99.17,14.79,34.37,99.17,14.79,34.37,840448.0,158450.0,708099.0
2021-05-26,4518271.0,971790.0,8491540.0,99.12,14.76,34.35,99.12,14.76,34.35,839863.0,157766.0,707626.0
2021-05-25,4508938.0,984101.0,8463694.0,99.09,14.75,34.34,99.09,14.75,34.34,839428.0,157430.0,707191.0
2021-05-24,4514128.0,980340.0,8454974.0,99.07,14.71,34.32,99.07,14.71,34.32,838980.0,156559.0,706631.0
2021-05-23,4522223.0,971563.0,8468879.0,99.05,14.68,34.31,99.05,14.68,34.31,838532.0,155788.0,706419.0
2021-05-22,4533586.0,969335.0,8434225.0,99.03,14.66,34.29,99.03,14.66,34.29,838096.0,155352.0,705872.0
2021-05-21,4569518.0,970434.0,8402436.0,99.0,14.64,34.28,99.0,14.64,34.28,837922.0,154904.0,705586.0
2021-05-20,4557254.0,969109.0,8410971.0,98.97,14.63,34.27,98.97,14.63,34.27,837350.0,154680.0,705461.0
2021-05-19,4550471.0,972811.0,8389677.0,98.95,14.63,34.25,98.95,14.63,34.25,837014.0,154680.0,704914.0
2021-05-18,4543027.0,974058.0,8369993.0,98.92,14.62,34.24,98.92,14.62,34.24,836342.0,154556.0,704889.0
2021-05-17,4530287.0,978892.0,8344439.0,98.88,14.62,34.22,98.88,14.62,34.22,835832.0,154544.0,704392.0
2021-05-16,4523915.0,975576.0,8320344.0,98.84,14.62,34.19,98.84,14.62,34.19,835073.0,154544.0,703633.0
2021-05-15,4522239.0,976323.0,8318725.0,98.83,14.62,34.16,98.83,14.62,34.16,834849.0,154544.0,702861.0
2021-05-14,4504993.0,986846.0,8325958.0,98.79,14.62,34.14,98.79,14.62,34.14,834190.0,154544.0,702314.0
2021-05-13,4503178.0,985398.0,8290705.0,98.77,14.61,34.13,98.77,14.61,34.13,833742.0,154444.0,701978.0
2021-05-12,4496835.0,983362.0,8287972.0,98.74,14.61,34.1,98.74,14.61,34.1,833157.0,154432.0,701182.0
2021-05-11,4511380.0,978697.0,8258452.0,98.72,14.6,34.09,98.72,14.6,34.09,832610.0,154108.0,700746.0
2021-05-10,4510203.0,984685.0,8260447.0,98.7,14.59,34.07,98.7,14.59,34.07,832062.0,153971.0,700410.0
2021-05-09,4520360.0,975590.0,8251749.0,98.62,14.59,34.06,98.62,14.59,34.06,830557.0,153984.0,700012.0
2021-05-08,4516780.0,972665.0,8250978.0,98.59,14.59,34.03,98.59,14.59,34.03,829786.0,153971.0,699353.0
2021-05-07,4514391.0,969949.0,8216317.0,98.55,14.58,34.02,98.55,14.58,34.02,829027.0,153872.0,699141.0
2021-05-06,4506646.0,967772.0,8204680.0,98.54,14.58,34.01,98.54,14.58,34.01,828691.0,153760.0,698694.0
2021-05-05,4498508.0,964956.0,8177073.0,98.51,14.58,33.99,98.51,14.58,33.99,828143.0,153760.0,698146.0
2021-05-04,4530259.0,956903.0,8166411.0,98.48,14.57,33.96,98.48,14.57,33.96,827820.0,153648.0,697499.0
2021-05-03,4538678.0,950394.0,8175054.0,98.45,14.57,33.94,98.45,14.57,33.94,827173.0,153436.0,696840.0
2021-05-02,4538066.0,944016.0,8157410.0,98.41,14.56,33.93,98.41,14.56,33.93,826290.0,153212.0,696628.0
2021-05-01,4541766.0,942506.0,8152210.0,98.37,14.55,33.92,98.37,14.55,33.92,825481.0,153088.0,696516.0
2021-04-30,4541336.0,941003.0,8142619.0,98.34,14.55,33.91,98.34,14.55,33.91,824722.0,153100.0,696156.0
2021-04-29,4542251.0,933157.0,8137648.0,98.3,14.54,33.9,98.3,14.54,33.9,824063.0,152877.0,695932.0
2021-04-28,4546580.0,950189.0,8140844.0,98.25,14.54,33.87,98.25,14.54,33.87,823067.0,152765.0,695384.0
2021-04-27,4536948.0,965239.0,8153608.0,98.24,14.54,33.86,98.24,14.54,33.86,822856.0,152765.0,694949.0
2021-04-26,4544759.0,961734.0,8137033.0,98.22,14.53,33.83,98.22,14.53,33.83,822644.0,152553.0,694190.0
2021-04-25,4543487.0,961916.0,8148166.0,98.19,14.52,33.82,98.19,14.52,33.82,821774.0,152441.0,693854.0
2021-04-24,4553677.0,958795.0,8165391.0,98.15,14.52,33.81,98.15,14.52,33.81,821226.0,152441.0,693642.0
2021-04-23,4558835.0,959260.0,8187348.0,98.13,14.51,33.79,98.13,14.51,33.79,821002.0,152217.0,693319.0
2021-04-22,4551068.0,960494.0,8189412.0,98.13,14.51,33.78,98.13,14.51,33.78,821002.0,152217.0,692884.0
2021-04-21,4542565.0,966020.0,8208253.0,98.1,14.5,33.77,98.1,14.5,33.77,820579.0,152006.0,692772.0
2021-04-20,4541675.0,967706.0,8216381.0,98.07,14.5,33.76,98.07,14.5,33.76,819920.0,152006.0,692660.0
2021-04-19,4550560.0,960448.0,8241544.0,98.03,14.5,33.75,98.03,14.5,33.75,818937.0,152006.0,692224.0
2021-04-18,4558768.0,962608.0,8254299.0,98.01,14.5,33.74,98.01,14.5,33.74,818390.0,151894.0,692013.0
2021-04-17,4539534.0,959561.0,8249572.0,97.99,14.5,33.73,97.99,14.5,33.73,818054.0,151894.0,691901.0
2021-04-16,4540089.0,962929.0,8246470.0,97.96,14.49,33.72,97.96,14.49,33.72,817618.0,151670.0,691565.0
2021-04-15,4531420.0,965397.0,8240430.0,97.93,14.47,33.71,97.93,14.47,33.71,816747.0,151346.0,691241.0
2021-04-14,4527353.0,969682.0,8267976.0,97.91,14.47,33.68,97.91,14.47,33.68,816299.0,151122.0,690582.0
2021-04-13,4535383.0,968327.0,8249038.0,97.88,14.47,33.67,97.88,14.47,33.67,815640.0,151122.0,690258.0
2021-04-12,4532394.0,965465.0,8262513.0,97.83,14.46,33.66,97.83,14.46,33.66,814769.0,151122.0,690146.0
2021-04-11,4524971.0,965930.0,8267476.0,97.81,14.45,33.65,97.81,14.45,33.65,814110.0,150911.0,689711.0
2021-04-10,4521027.0,963151.0,8262872.0,97.78,14.45,33.63,97.78,14.45,33.63,813674.0,150799.0,689375.0
2021-04-09,4497056.0,973587.0,8292735.0,97.77,14.44,33.61,97.77,14.44,33.61,813562.0,150575.0,688940.0
2021-04-08,4489522.0,978312.0,8315457.0,97.73,14.43,33.6,97.73,14.43,33.6,812580.0,150363.0,688616.0
2021-04-07,4480905.0,978432.0,8318009.0,97.7,14.42,33.58,97.7,14.42,33.58,812144.0,150251.0,688168.0
2021-04-06,4491957.0,988647.0,8340287.0,97.67,14.41,33.58,97.67,14.41,33.58,811485.0,149928.0,687957.0
2021-04-05,4490647.0,992168.0,8335896.0,97.64,14.4,33.54,97.64,14.4,33.54,810937.0,149816.0,687074.0
2021-04-04,4514544.0,996907.0,8366997.0,97.62,14.39,33.53,97.62,14.39,33.53,810390.0,149592.0,686750.0
2021-04-03,4506292.0,996236.0,8347201.0,97.61,14.39,33.51,97.61,14.39,33.51,810278.0,149480.0,686315.0
2021-04-02,4471071.0,993628.0,8364608.0,97.6,14.38,33.51,97.6,14.38,33.51,810166.0,149157.0,686203.0
2021-04-01,4472643.0,996967.0,8381216.0,97.58,14.37,33.49,97.58,14.37,33.49,809843.0,149157.0,685655.0
2021-03-31,4483394.0,992644.0,8390499.0,97.54,14.36,33.47,97.54,14.36,33.47,809071.0,148833.0,685108.0
2021-03-30,4471574.0,989376.0,8375797.0,97.51,14.36,33.45,97.51,14.36,33.45,808412.0,148721.0,684660.0
2021-03-29,4464281.0,983937.0,8339248.0,97.48,14.35,33.41,97.48,14.35,33.41,807864.0,148497.0,683677.0
